DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-04[00:00:00],1423004416.00000000,41.86484528,-1.86703491,841.08648682,0.00000000,10.13149452,240.42141724,258.59210205,267.47137451,0.00027686,0.00064340,0.00158937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.68499994,1
2015-02-04[00:00:00],1423004416.00000000,41.86439896,-1.83081055,782.15356445,0.00000000,8.69692898,240.46885681,258.56991577,267.88198853,0.00026512,0.00063916,0.00147763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.40899992,1
2015-02-04[00:00:00],1423004416.00000000,41.86393356,-1.79458618,730.26202393,0.00000000,7.19759750,240.49156189,258.76046753,268.14559937,0.00026042,0.00059422,0.00140855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.95499992,1
2015-02-04[00:00:00],1423004416.00000000,41.86345673,-1.75836182,703.24060059,0.00000000,5.97652292,240.47398376,259.01983643,268.10095215,0.00026436,0.00056269,0.00140615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.61600018,1
2015-02-04[00:00:00],1423004416.00000000,41.86297989,-1.72213745,669.84838867,0.00000000,5.10896397,240.45132446,259.26354980,268.17303467,0.00027365,0.00053672,0.00138207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.18400002,1
2015-02-04[00:00:00],1423004416.00000000,41.86248016,-1.68591309,606.96716309,0.00000000,4.67932653,240.45187378,259.37753296,268.36199951,0.00027086,0.00052012,0.00132766,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.07999992,1
2015-02-04[00:00:00],1423004416.00000000,41.86197281,-1.64968872,620.73510742,0.00000000,4.57625484,240.46528625,259.45822144,268.38885498,0.00026033,0.00050830,0.00130687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.92799997,1
2015-02-04[00:00:00],1423004416.00000000,41.86146164,-1.61346436,687.92883301,0.00000000,4.31198168,240.39918518,259.65170288,268.47027588,0.00030126,0.00048956,0.00127997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.10400009,1
2015-02-04[00:00:00],1423004416.00000000,41.86093140,-1.57723999,636.47320557,0.00000000,4.92450714,240.35011292,259.82794189,269.23840332,0.00034808,0.00047311,0.00111861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002571,0.00000000,0.00000000,0.00002396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.96399999,1
2015-02-04[00:00:00],1423004416.00000000,41.86038589,-1.54101562,495.40447998,0.00000000,5.35563278,240.36309814,259.82586670,269.85943604,0.00035041,0.00046953,0.00100728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008659,0.00000000,0.00000000,0.00005854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.54600000,1
2015-02-04[00:00:00],1423004416.00000000,41.85983276,-1.50479126,384.62890625,0.00000000,5.09168053,240.35884094,259.75515747,270.15310669,0.00035211,0.00047092,0.00095172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011276,0.00000000,0.00000000,0.00006725,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,6.77099991,1
2015-02-04[00:00:00],1423004416.00000000,41.85926437,-1.46859741,328.80715942,0.00000000,4.35999489,240.35293579,259.75582886,270.28738403,0.00035283,0.00046890,0.00092227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008486,0.00000000,0.00000000,0.00004143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.63600016,1
2015-02-04[00:00:00],1423004416.00000000,41.85869598,-1.43237305,316.31658936,0.00000000,3.95779490,240.35183716,259.76980591,270.40060425,0.00035327,0.00046698,0.00089795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002927,0.00000000,0.00000000,0.00001408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.78500009,1
2015-02-04[00:00:00],1423004416.00000000,41.85810471,-1.39614868,315.16394043,0.00000000,4.19009686,240.36045837,259.77841187,270.58218384,0.00035062,0.00046722,0.00086322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001739,0.00000000,0.00000000,0.00000816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.81200004,1
2015-02-04[00:00:00],1423004416.00000000,41.85750198,-1.35992432,295.19027710,0.00000000,4.65776682,240.34884644,259.81576538,270.77468872,0.00035338,0.00046330,0.00082770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004252,0.00000000,0.00000000,0.00001617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.34499979,1
2015-02-04[00:00:00],1423004416.00000000,41.85689926,-1.32369995,259.81549072,0.00000000,4.79922438,240.38046265,259.91409302,270.87005615,0.00035504,0.00045523,0.00080503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007084,0.00000000,0.00000000,0.00002328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.20699978,1
2015-02-04[00:00:00],1423004416.00000000,41.85626984,-1.28750610,231.33285522,0.00000000,4.64228630,240.40310669,260.02166748,270.85192871,0.00035622,0.00044471,0.00080593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007426,0.00000000,0.00000000,0.00002139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.15600014,1
2015-02-04[00:00:00],1423004416.00000000,41.85563660,-1.25128174,219.79425049,0.00000000,4.47253275,240.43319702,260.09085083,270.92263794,0.00035750,0.00043310,0.00080159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005659,0.00000000,0.00000000,0.00001192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.89299989,1
2015-02-04[00:00:00],1423004416.00000000,41.85499954,-1.21505737,230.32220459,0.00000000,4.32783270,240.40658569,260.14385986,270.99801636,0.00035631,0.00042286,0.00079917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001100,0.00000000,0.00000000,0.00000348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.67400002,1
2015-02-04[00:00:00],1423004416.00000000,41.85433197,-1.17883301,300.93084717,0.00000000,4.36661577,240.34263611,260.29898071,270.86703491,0.00035298,0.00041328,0.00082964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001559,0.00000000,0.00000000,0.00000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.72499990,1
2015-02-04[00:00:00],1423004416.00000000,41.85366440,-1.14263916,419.26715088,0.00000000,4.40359688,240.25924683,260.58868408,270.99938965,0.00034688,0.00040428,0.00081818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004002,0.00000000,0.00000000,0.00000369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.85200000,1
2015-02-04[00:00:00],1423004416.00000000,41.85299683,-1.10641479,485.09384155,0.00000000,4.49028254,240.36129761,260.83410645,271.55502319,0.00035041,0.00039294,0.00074338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010719,0.00000000,0.00000000,0.00003640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.64599991,1
2015-02-04[00:00:00],1423004416.00000000,41.85229111,-1.07022095,443.79364014,0.00000000,5.04378128,240.36955261,260.70245361,271.95022583,0.00035137,0.00039361,0.00069061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013552,0.00000000,0.00000000,0.00004653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.26600003,1
2015-02-04[00:00:00],1423004416.00000000,41.85159683,-1.03399658,413.11523438,0.00000000,5.14147711,240.36083984,260.34149170,271.95919800,0.00035167,0.00041007,0.00070189,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005556,0.00000000,0.00000000,0.00001651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.17100000,1
2015-02-04[00:00:00],1423004416.00000000,41.85087585,-0.99777222,466.57891846,0.00000000,4.84068441,240.34207153,260.11587524,271.73757935,0.00032996,0.00042261,0.00075350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000148,0.00000000,0.00000000,0.00000195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.89100003,1
2015-02-04[00:00:00],1423004416.00000000,41.85015106,-0.96157837,480.89675903,0.00000000,4.83048677,240.40676880,260.14526367,271.53182983,0.00026692,0.00042047,0.00078891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.76900005,1
2015-02-04[00:00:00],1423004416.00000000,41.84941483,-0.92535400,432.24816895,0.00000000,4.75448084,240.35707092,260.29409790,271.30200195,0.00031852,0.00041130,0.00086781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.44700003,1
2015-02-04[00:00:00],1423004416.00000000,41.84866714,-0.88916016,399.15270996,0.00000000,4.36626244,240.43495178,260.34286499,271.21520996,0.00035471,0.00041152,0.00095723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005974,0.00000000,0.00000000,0.00001517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.87299991,1
2015-02-04[00:00:00],1423004416.00000000,41.84790802,-0.85293579,379.24334717,0.00000000,3.89794970,240.42976379,260.33032227,271.27993774,0.00029089,0.00042560,0.00097965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.69799995,1
2015-02-04[00:00:00],1423004416.00000000,41.84712982,-0.81674194,320.53515625,0.00000000,3.59013319,240.39620972,260.36254883,271.37298584,0.00035481,0.00043800,0.00096657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002277,0.00000000,0.00000001,0.00002385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.67899990,1
2015-02-04[00:00:00],1423004416.00000000,41.84634781,-0.78054810,280.50457764,0.00000000,3.30455375,240.52481079,260.36752319,271.45318604,0.00036011,0.00046648,0.00097300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009613,0.00000000,0.00000001,0.00004908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.28999996,1
2015-02-04[00:00:00],1423004416.00000000,41.84555435,-0.74432373,319.09982300,0.00000000,3.28354907,240.47167969,260.36236572,271.39392090,0.00035753,0.00047767,0.00102080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003113,0.00000000,0.00000001,0.00001463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.77600002,1
2015-02-04[00:00:00],1423004416.00000000,41.84475327,-0.70812988,358.01727295,0.00000000,3.28930593,240.47398376,260.40014648,271.29492188,0.00035682,0.00046801,0.00112834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006577,0.00000000,0.00000001,0.00004226,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,3.88400006,1
2015-02-04[00:00:00],1423004416.00000000,41.84392929,-0.67193604,373.80178833,0.00000000,3.31070137,240.44752502,260.46603394,271.12741089,0.00035555,0.00045155,0.00127360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002637,0.00000000,0.00000001,0.00003325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.87299991,1
2015-02-04[00:00:00],1423004416.00000000,41.84310150,-0.63571167,403.58996582,0.00000000,3.31158328,240.49993896,260.44494629,271.03140259,0.00033696,0.00043840,0.00132622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.95199990,1
2015-02-04[00:00:00],1423004416.00000000,41.84225464,-0.59951782,453.19949341,0.00000000,3.40815377,240.56591797,260.42852783,270.95352173,0.00031151,0.00042024,0.00125232,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.15500021,1
2015-02-04[00:00:00],1423004416.00000000,41.84140778,-0.56332397,526.95288086,0.00000000,3.45266199,240.53071594,260.44787598,270.84146118,0.00031147,0.00041591,0.00110343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.28399992,1
2015-02-04[00:00:00],1423004416.00000000,41.84054184,-0.52713013,566.94128418,0.00000000,3.71486449,240.57373047,260.35446167,270.64114380,0.00030284,0.00040646,0.00103813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.73799992,1
2015-02-04[00:00:00],1423004416.00000000,41.83966446,-0.49093628,509.74221802,0.00000000,3.75386906,240.58683777,260.32901001,270.61462402,0.00032658,0.00038843,0.00100882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.49300003,1
2015-02-04[00:00:00],1423004416.00000000,41.83878326,-0.45474243,440.22717285,0.00000000,3.17660260,240.64759827,260.38375854,270.66271973,0.00033702,0.00037177,0.00097547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.51599979,1
2015-02-04[00:00:00],1423004416.00000000,41.83787537,-0.41851807,419.01712036,0.00000000,2.74928403,240.64073181,260.46829224,270.68923950,0.00036215,0.00036134,0.00096465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000298,0.00000000,0.00000000,0.00000301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00500011,1
2015-02-04[00:00:00],1423004416.00000000,41.83697128,-0.38232422,391.96331787,0.00000000,2.54969764,240.66618347,260.48144531,270.72491455,0.00036368,0.00036619,0.00093421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004261,0.00000000,0.00000000,0.00000835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.80100012,1
2015-02-04[00:00:00],1423004416.00000000,41.83605576,-0.34613037,349.74307251,0.00000000,2.60077143,240.70002747,260.45343018,270.69659424,0.00036570,0.00037738,0.00090973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005770,0.00000000,0.00000000,0.00001006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.82800007,1
2015-02-04[00:00:00],1423004416.00000000,41.83511353,-0.30993652,319.53396606,0.00000000,2.65350127,240.70552063,260.49154663,270.56726074,0.00036650,0.00037518,0.00090084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007210,0.00000000,0.00000000,0.00001161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.84100008,1
2015-02-04[00:00:00],1423004416.00000000,41.83417892,-0.27377319,295.02252197,0.00000000,2.57137775,240.70362854,260.58248901,270.51696777,0.00036676,0.00037510,0.00088463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007188,0.00000000,0.00000000,0.00001006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.87100005,1
2015-02-04[00:00:00],1423004416.00000000,41.83321381,-0.23757935,278.24401855,0.00000000,2.53712606,240.68713379,260.60104370,270.63204956,0.00036637,0.00038912,0.00085789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002356,0.00000000,0.00000000,0.00000591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.92300010,1
2015-02-04[00:00:00],1423004416.00000000,41.83224106,-0.20138550,285.02600098,0.00000000,2.64533925,240.72923279,260.48254395,270.77130127,0.00035496,0.00041071,0.00083843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000690,0.00000000,0.00000000,0.00000423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.39699984,1
2015-02-04[00:00:00],1423004416.00000000,41.83126450,-0.16519165,307.98217773,0.00000000,2.80611348,240.73822021,260.40652466,270.80825806,0.00036816,0.00043285,0.00084370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000947,0.00000000,0.00000000,0.00000368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.86100006,1
2015-02-04[00:00:00],1423004416.00000000,41.83027267,-0.12899780,334.11029053,0.00000000,2.96144533,240.76911926,260.45431519,270.74194336,0.00036876,0.00046629,0.00088247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003275,0.00000000,0.00000000,0.00000314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.52500010,1
2015-02-04[00:00:00],1423004416.00000000,41.82927704,-0.09280396,353.20764160,0.00000000,3.06357908,240.83489990,260.53802490,270.68319702,0.00037109,0.00050407,0.00091900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005131,0.00000000,0.00000001,0.00000547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.10900021,1
2015-02-04[00:00:00],1423004416.00000000,41.82826233,-0.05664062,351.06567383,0.00000000,3.05158138,240.88095093,260.60406494,270.71148682,0.00037295,0.00055148,0.00093776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007293,0.00000000,0.00000001,0.00001167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.98000002,1
2015-02-04[00:00:00],1423004416.00000000,41.82723236,-0.02044678,333.24816895,0.00000000,2.97802043,240.89047241,260.61996460,270.73306274,0.00037345,0.00062852,0.00096353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010048,0.00000000,0.00000001,0.00002223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.84299994,1
2015-02-04[00:00:00],1423004416.00000000,41.82619858,0.01574707,306.68368530,0.00000000,2.82760382,240.87966919,260.59671021,270.64440918,0.00037337,0.00071462,0.00100803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009087,0.00000000,0.00000002,0.00002227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.68199992,1
2015-02-04[00:00:00],1423004416.00000000,41.82515335,0.05191040,288.16088867,0.00000000,2.62775493,240.84004211,260.56539917,270.54214478,0.00037210,0.00076427,0.00104957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004528,0.00000000,0.00000003,0.00001098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.32399988,1
2015-02-04[00:00:00],1423004416.00000000,41.82408905,0.08810425,277.33947754,0.00000000,2.42205071,240.85607910,260.61239624,270.45083618,0.00037282,0.00078747,0.00107962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003704,0.00000004,0.00000003,0.00000875,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.52500010,1
2015-02-04[00:00:00],1423004416.00000000,41.82302475,0.12426758,269.94888306,0.00000000,2.27354932,240.85047913,260.68551636,270.34622192,0.00037263,0.00080961,0.00110752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003785,0.00000000,0.00000003,0.00000773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.39199996,1
